@relation compiledtraffic
@attribute Time numeric
@attribute isbA numeric
@attribute isbB numeric
@attribute isbC numeric
@attribute ismA numeric
@attribute ismB numeric
@attribute ismC numeric
@attribute vsbA numeric
@attribute vsbB numeric
@attribute vsbC numeric
@attribute vsmA numeric
@attribute vsmB numeric
@attribute vsmC numeric
@attribute isbARmsValue numeric
@attribute isbBRmsValue numeric
@attribute isbCRmsValue numeric
@attribute ismARmsValue numeric
@attribute ismBRmsValue numeric
@attribute ismCRmsValue numeric
@attribute vsbARmsValue numeric
@attribute vsbBRmsValue numeric
@attribute vsbCRmsValue numeric
@attribute vsmARmsValue numeric
@attribute vsmBRmsValue numeric
@attribute vsmCRmsValue numeric
@attribute isbATrapAreaSum numeric
@attribute isbBTrapAreaSum numeric
@attribute isbCTrapAreaSum numeric
@attribute ismATrapAreaSum numeric
@attribute ismBTrapAreaSum numeric
@attribute ismCTrapAreaSum numeric
@attribute vsbATrapAreaSum numeric
@attribute vsbBTrapAreaSum numeric
@attribute vsbCTrapAreaSum numeric
@attribute vsmATrapAreaSum numeric
@attribute vsmBTrapAreaSum numeric
@attribute vsmCTrapAreaSum numeric
@attribute t numeric
@attribute GooseTimestamp numeric
@attribute SqNum numeric
@attribute StNum numeric
@attribute cbStatus numeric
@attribute frameLen numeric
@attribute ethDst {01:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute ethSrc {00:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute ethType {0x000077b7, 0x000088b8}
@attribute gooseTimeAllowedtoLive numeric
@attribute gooseAppid {0x00003002, 0x00003001}
@attribute gooseLen numeric
@attribute TPID {0x7101, 0x8100}
@attribute gocbRef {LD/LLN0$IntLockB, LD/LLN0$GO$gcbA}
@attribute datSet {LD/LLN0$IntLockA, AA1C1Q01A1LD0/LLN0$InterlockingC}
@attribute goID {InterlockingF, InterlockingA}
@attribute test {TRUE, FALSE}
@attribute confRev numeric
@attribute ndsCom {TRUE, FALSE}
@attribute numDatSetEntries numeric
@attribute APDUSize numeric
@attribute protocol {SV, GOOSE}
@attribute stDiff numeric
@attribute sqDiff numeric
@attribute gooseLengthDiff numeric
@attribute cbStatusDiff numeric
@attribute apduSizeDiff numeric
@attribute frameLengthDiff numeric
@attribute timestampDiff numeric
@attribute tDiff numeric
@attribute timeFromLastChange numeric
@attribute delay numeric
@attribute @class@ {normal, random_replay, inverse_replay, masquerade_fake_fault, masquerade_fake_normal, injection, high_StNum, poisoned_high_rate}
@data
45.108105,0.077851035,-0.0441439,-0.032310702,0.034089137,-0.09363518,0.057842143,-0.05439359,-0.04085655,0.095230445,-0.05131171,-0.04191883,0.093245685,0.0,1.0236197584445605E-4,0.0,-3.2170998021974206E-4,0.0,2.1980521471354209E-4,0.0,-5.002173988888359E-5,0.0,2.5888381905403435E-4,0.0,-2.0941800672691357E-4,0.0,-2.4438747494581747E-5,0.0,-6.252002498041698E-6,0.0,3.068141207673847E-5,0.0,3.226902628172823E-5,0.0,-4.585223444632247E-6,0.0,3.226902628172823E-5,38.01659,1038.01659,1773,69,0, 257, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 243, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 243, GOOSE,0, 1, -7, 0, -7, -7, 1000.0, 0.0, 1000.0, -992.9084852941894,normal
3831.092,0.014127404,-0.06429171,0.049559023,-0.0180747,-0.06899962,0.08741053,-0.09659561,0.037918396,0.058652163,-0.09413174,0.03598318,0.058165528,0.0,3.768965293886595E-4,0.0,-5.047825251836002E-4,0.0,1.2842409647362274E-4,0.0,-3.643068643839342E-4,0.0,4.706508155068456E-4,0.0,-1.0704795079163887E-4,0.0,-6.3541963442048655E-6,0.0,-1.0307345494453557E-5,0.0,1.664764297970578E-5,0.0,2.26733985186911E-5,0.0,-1.2057146946631292E-5,0.0,2.26733985186911E-5,3831.00631,3831.03931,4,1596,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05273101562488591,masquerade_fake_fault
63.19105,-0.057227228,0.061759498,-0.0049414863,-0.0039026807,0.0933795,-0.088739686,0.08922601,-0.00966694,-0.07953334,0.08632825,-0.0075163096,-0.07883007,0.0,3.6848681390644344E-6,0.0,-9.485692871180618E-7,0.0,-3.164264544164297E-6,0.0,-6.792325671578503E-6,0.0,-4.904699025853887E-5,0.0,5.611601107663455E-5,0.0,-3.491455306470215E-5,0.0,2.2933751042231165E-5,0.0,1.1971710021541071E-5,0.0,1.1984403636589036E-5,0.0,2.106838414217549E-5,0.0,1.1984403636589036E-5,38.01659,1038.01659,1791,69,0, 257, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 243, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 243, GOOSE,0, 1, -7, 0, -7, -7, 1000.0, 0.0, 1000.0, -974.8255385168457,normal
40.596655364224716,0.028378759,0.039195012,-0.065107904,0.108419076,-0.019845607,-0.09078935,0.0633898,-0.10063542,0.03725434,0.06348323,-0.09795886,0.034462493,0.0,3.702800129135042E-4,0.0,-1.640445504409449E-4,0.0,-2.060826642724667E-4,0.0,-4.2638044520648677E-4,0.0,2.4574208811323217E-4,0.0,1.807145686032463E-4,0.0,3.4874993714684166E-5,0.0,6.6276303472279086E-6,0.0,-4.148541450144094E-5,0.0,-3.590411098253199E-5,0.0,5.6973117154579533E-8,0.0,-3.590411098253199E-5,38.01659,1038.01659,1768,69,0, 257, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 243, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 243, GOOSE,0, 1, -7, 0, -7, -7, 1000.0, 0.0, 1000.0, -997.4199446447753,normal
2679.6768,0.104608,-0.15979668,0.017974535,1.61863E-5,-4.0526693E-6,0.035404783,-0.07128772,-0.020797199,0.09128525,-0.077075616,-0.020974824,0.09042532,0.0,1.4315926850372307E-4,0.0,-3.472780008451082E-5,0.0,-1.5951042277606575E-4,0.0,1.7378632956310813E-8,0.0,1.030562116609182E-8,0.0,1.532268434587536E-4,0.0,1.2142504392187448E-5,0.0,-2.40240005666692E-5,0.0,9.53375401557821E-6,0.0,2.084341190311534E-6,0.0,-2.844646433430853E-5,0.0,2.084341190311534E-6,2679.60631,2679.63931,4,1722,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.03744781249997686,masquerade_fake_fault
2583.47,-0.06872432,0.014983725,0.05169403,-0.075131245,0.09747312,-0.02016465,0.025907954,0.06759203,-0.09348434,0.023448193,0.067421734,-0.09087853,0.0,9.962914987227123E-6,0.0,8.106014007580598E-6,0.0,-1.7056992348329914E-5,0.0,5.314811592427304E-5,0.0,-3.2616059797874186E-5,0.0,-2.1535568521358073E-5,0.0,6.997266183361717E-6,0.0,-3.835835936172316E-5,0.0,3.135827648748091E-5,0.0,2.999080952292843E-5,0.0,-3.779614863219649E-5,0.0,2.999080952292843E-5,2583.01659,2583.01659,4764,1394,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.4533807031248216,normal
3843.481,0.022966696,0.053607173,-0.074376136,0.09769824,-0.033515748,-0.066198006,0.06230782,-0.09507479,0.03277273,0.062408876,-0.09262046,0.030202646,0.0,-4.4683049566174304E-5,0.0,4.529736713720922E-6,0.0,3.928014206167063E-5,0.0,-1.59451466572591E-5,0.0,3.967555133499445E-5,0.0,-2.2806387562468444E-5,0.0,8.30016406894174E-6,0.0,2.9690409633076342E-5,0.0,-3.79843956626047E-5,0.0,-3.696437546807374E-5,0.0,2.9565619133364862E-5,0.0,-3.696437546807374E-5,3843.01659,3843.01659,2394,135,0, 260, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 246, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 246, GOOSE,0, 1, 0, 0, 0, 0, 1000.0, 0.0, 0.0, 0.4643670312498216,normal
76.10159,-0.037940692,0.09256604,-0.05400663,0.03194842,0.05614438,-0.088168524,0.10084994,-0.04359174,-0.057234935,0.09895356,-0.04118454,-0.057795852,0.0,-1.5561834776178785E-4,0.0,3.064858721324448E-5,0.0,1.2473247940114618E-4,0.0,1.6210530727800432E-4,0.0,1.506306744136765E-5,0.0,-1.7679441729523404E-4,0.0,3.453677709064351E-5,0.0,-1.00528213372586E-5,0.0,-2.4471439882045587E-5,0.0,-2.9184178024443952E-5,0.0,-4.256239436950526E-6,0.0,-2.9184178024443952E-5,38.01659,1038.01659,1804,69,0, 257, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 243, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 243, GOOSE,0, 1, -7, 0, -7, -7, 1000.0, 0.0, 1000.0, -961.9149969824218,normal
42.9404740287755,0.04612121,-0.07442476,0.028093798,-0.024136787,-0.06707103,0.091078535,-0.09490495,0.031406682,0.06347517,-0.0924245,0.028924387,0.063519105,0.0,-9.465537194053297E-7,0.0,3.065930230494729E-5,0.0,-2.918429337950279E-5,0.0,2.1086474463860583E-5,0.0,6.414674705856882E-7,0.0,-2.215098398172799E-5,0.0,3.114414974081381E-5,0.0,-2.60776458373968E-5,0.0,-5.060714337368211E-6,0.0,-5.7747272833863494E-6,0.0,-2.5042531546892732E-5,0.0,-5.7747272833863494E-6,38.01659,1038.01659,1770,69,0, 257, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 243, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 243, GOOSE,0, 1, -7, 0, -7, -7, 1000.0, 0.0, 1000.0, -995.0761259802246,normal
1704.3606,0.06871779,-0.04408338,-0.023248203,0.04558193,-0.10097181,0.053755373,-0.060970444,-0.034769434,0.095717944,-0.058129262,-0.035713825,0.09385801,0.0,5.184422519732834E-6,0.0,-2.351911763298631E-5,0.0,1.864708235643775E-5,0.0,2.349392499922942E-5,0.0,-2.0902966497260422E-5,0.0,-2.974527959054285E-6,0.0,-2.097886870444654E-5,0.0,-6.7732786384056E-6,0.0,2.7745201393258867E-5,0.0,2.746448430457349E-5,0.0,-7.0835972074689835E-6,0.0,2.746448430457349E-5,1704.01659,1704.01659,1220,3722,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 1, 0, 1, 1, 1000.0, 0.0, 0.0, 0.34400570312504897,normal
