@relation compiledtraffic
@attribute Time numeric
@attribute isbA numeric
@attribute isbB numeric
@attribute isbC numeric
@attribute ismA numeric
@attribute ismB numeric
@attribute ismC numeric
@attribute vsbA numeric
@attribute vsbB numeric
@attribute vsbC numeric
@attribute vsmA numeric
@attribute vsmB numeric
@attribute vsmC numeric
@attribute isbARmsValue numeric
@attribute isbBRmsValue numeric
@attribute isbCRmsValue numeric
@attribute ismARmsValue numeric
@attribute ismBRmsValue numeric
@attribute ismCRmsValue numeric
@attribute vsbARmsValue numeric
@attribute vsbBRmsValue numeric
@attribute vsbCRmsValue numeric
@attribute vsmARmsValue numeric
@attribute vsmBRmsValue numeric
@attribute vsmCRmsValue numeric
@attribute isbATrapAreaSum numeric
@attribute isbBTrapAreaSum numeric
@attribute isbCTrapAreaSum numeric
@attribute ismATrapAreaSum numeric
@attribute ismBTrapAreaSum numeric
@attribute ismCTrapAreaSum numeric
@attribute vsbATrapAreaSum numeric
@attribute vsbBTrapAreaSum numeric
@attribute vsbCTrapAreaSum numeric
@attribute vsmATrapAreaSum numeric
@attribute vsmBTrapAreaSum numeric
@attribute vsmCTrapAreaSum numeric
@attribute t numeric
@attribute GooseTimestamp numeric
@attribute SqNum numeric
@attribute StNum numeric
@attribute cbStatus numeric
@attribute frameLen numeric
@attribute ethDst {01:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute ethSrc {00:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute ethType {0x000077b7, 0x000088b8}
@attribute gooseTimeAllowedtoLive numeric
@attribute gooseAppid {0x00003002, 0x00003001}
@attribute gooseLen numeric
@attribute TPID {0x7101, 0x8100}
@attribute gocbRef {LD/LLN0$IntLockB, LD/LLN0$GO$gcbA}
@attribute datSet {LD/LLN0$IntLockA, AA1C1Q01A1LD0/LLN0$InterlockingC}
@attribute goID {InterlockingF, InterlockingA}
@attribute test {TRUE, FALSE}
@attribute confRev numeric
@attribute ndsCom {TRUE, FALSE}
@attribute numDatSetEntries numeric
@attribute APDUSize numeric
@attribute protocol {SV, GOOSE}
@attribute stDiff numeric
@attribute sqDiff numeric
@attribute gooseLengthDiff numeric
@attribute cbStatusDiff numeric
@attribute apduSizeDiff numeric
@attribute frameLengthDiff numeric
@attribute timestampDiff numeric
@attribute tDiff numeric
@attribute timeFromLastChange numeric
@attribute delay numeric
@attribute @class@ {normal, random_replay, inverse_replay, masquerade_fake_fault, masquerade_fake_normal, injection, high_StNum, poisoned_high_rate}
@data
2376.8276,0.13641316,-0.1392401,-0.012793489,6.968164E-6,2.43199E-6,0.022395704,-0.04968932,-0.047074724,0.096488066,-0.051648725,-0.04881198,0.094531186,0.0,5.625581195545237E-5,0.0,-3.473621207206179E-5,0.0,4.5695628038799896E-5,0.0,-3.0104889206516994E-9,0.0,-4.6080150012568766E-9,0.0,-3.293616209987249E-6,0.0,-1.8055587254650618E-5,0.0,4.157516104896786E-5,0.0,-2.3396113563833865E-5,0.0,-2.1143543733614933E-5,0.0,4.357228561957527E-5,0.0,-2.1143543733614933E-5,2376.60631,2376.79731,5,1018,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.15799999999990177, 0.0, 0.19099999999980355, 0.030326718750075088,normal
1704.6881,-0.16281338,0.06267569,0.06660488,-4.673893E-6,-7.371064E-6,0.043627743,-0.029321326,0.094347365,-0.064353146,-0.029651942,0.09881953,-0.06107317,0.0,1.310700917969143E-4,0.0,2.4135783618817186E-5,0.0,-1.1320282186488839E-4,0.0,-2.2880801460109512E-8,0.0,-1.4670136182226567E-9,0.0,6.742432776896123E-5,0.0,2.5856551005176698E-5,0.0,-4.259859963440249E-6,0.0,-2.0605991110755895E-5,0.0,-1.3398770647654601E-5,0.0,-3.180027611904279E-6,0.0,-1.3398770647654601E-5,1704.50631,1704.53931,4,3723,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 0.02500000000009095, 0.0, 0.032999999999901775, 0.1488003515626133,normal
58.090977,-0.018198987,0.06456865,-0.044960547,0.070912816,0.04450084,-0.11643855,0.09543432,-0.07613521,-0.01927745,0.09388602,-0.07292447,-0.020981198,0.0,2.71309064605596E-4,0.0,-3.089191167005012E-5,0.0,-2.41112797660481E-4,0.0,-3.3718439165175695E-4,0.0,2.544295645101613E-5,0.0,3.122951354437298E-4,0.0,-1.688466477700601E-5,0.0,4.2262687329319704E-5,0.0,-2.5384974821296424E-5,0.0,-2.2180650136593982E-5,0.0,3.535189631924396E-5,0.0,-2.2180650136593982E-5,38.01659,1038.01659,1786,69,0, 257, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 243, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 243, GOOSE,0, 1, -7, 0, -7, -7, 1000.0, 0.0, 1000.0, -979.9256132849121,normal
4797.8164,-0.03119312,0.074952506,-0.04337704,0.040567197,0.051722743,-0.0922365,0.09695366,-0.050261043,-0.04667257,0.09485922,-0.047532223,-0.047347754,0.0,-3.45508410362072E-5,0.0,2.459823759792812E-5,0.0,4.024209431463532E-6,0.0,8.459095548118967E-5,0.0,-6.0446743887609955E-5,0.0,-1.831692114251382E-5,0.0,-5.966965527903767E-6,0.0,-2.654456392292559E-5,0.0,3.250439939961325E-5,0.0,3.218283552186563E-5,0.0,-2.580162947651843E-5,0.0,3.218283552186563E-5,4797.60631,4797.79731,5,2175,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.15800000000035652, 0.0, 0.19099999999980355, 0.019096250000075088,normal
61.93125390548448,0.005638918,-0.071551204,0.064319484,-0.07730617,-0.009218388,0.08783171,-0.08737003,0.07943629,0.007918935,-0.08625226,0.07658411,0.009683331,0.0,1.238801132952272E-6,0.0,3.0009664663488422E-5,0.0,-3.0667597632261234E-5,0.0,2.273709948719116E-5,0.0,-2.2527217121703913E-6,0.0,-2.096508950577558E-5,0.0,3.0076615626373204E-5,0.0,-2.7651357807023658E-5,0.0,-2.4199880519493178E-6,0.0,-3.195686013951482E-6,0.0,-2.66288522394742E-5,0.0,-3.195686013951482E-6,38.01659,1038.01659,1789,69,0, 257, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 243, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 243, GOOSE,0, 1, -7, 0, -7, -7, 1000.0, 0.0, 1000.0, -976.0853461035156,normal
46.362434,-0.013387261,0.07356655,-0.05877215,0.07092153,0.020053314,-0.09207452,0.09097541,-0.07392525,-0.017033301,0.08961992,-0.07103313,-0.018603163,0.0,-2.3316601860390307E-5,0.0,2.3794237547392072E-5,0.0,-6.981579865339427E-7,0.0,-3.894828294548347E-6,0.0,2.9766796889596492E-5,0.0,-2.5543603412669924E-5,0.0,2.8260034615534835E-5,0.0,1.6237670148466776E-6,0.0,-2.9875231812859226E-5,0.0,-2.9209326809276348E-5,0.0,1.9458528620619475E-6,0.0,-2.9209326809276348E-5,38.01659,1038.01659,1774,69,0, 257, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 243, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 243, GOOSE,0, 1, -7, 0, -7, -7, 1000.0, 0.0, 1000.0, -991.6541556127929,normal
4545.408,0.033156388,-0.07748296,0.043529585,-0.049159944,-0.045300912,0.09491988,-0.096345186,0.053442273,0.042882092,-0.094327606,0.050647654,0.043698195,0.0,-1.0754689670733342E-4,0.0,1.4900277929896788E-4,0.0,-4.1208680586102275E-5,0.0,1.516745676468645E-4,0.0,-1.7525852229560712E-4,0.0,2.3275623084018093E-5,0.0,1.1363020112398203E-5,0.0,-2.9760475178441936E-5,0.0,1.8395862424469556E-5,0.0,1.1956065785412306E-5,0.0,-2.6219767191887344E-5,0.0,1.1956065785412306E-5,4545.406309999999,4545.406309999999,1,226,1, 274, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 260, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 260, GOOSE,1, -4169, 14, 1, 14, 14, 0.38971999999921536, 0.38971999999921536, 0.0, 0.0018931250006062328,masquerade_fake_fault
4244.337,-0.06657935,0.00988697,0.054573644,-0.08011394,0.09662199,-0.01427629,0.019704027,0.07207767,-0.0917668,0.01737721,0.07168505,-0.08907024,0.0,-3.3084823257922835E-5,0.0,4.133924599614147E-5,0.0,-7.595282369265988E-6,0.0,6.5605708101657E-5,0.0,-8.269017280237989E-6,0.0,-5.7868733790655824E-5,0.0,3.615009543977976E-5,0.0,-3.420453550262437E-5,0.0,-1.9390314065503844E-6,0.0,-3.037384630033557E-6,0.0,-3.288191226147319E-5,0.0,-3.037384630033557E-6,4244.01659,4244.01659,484,4736,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 1000.0, 0.0, 0.0, 0.3203240624998216,normal
73.72398614425401,-0.051857933,-0.025151974,0.07454388,-0.10382815,0.081910126,0.024376046,-0.019872693,0.09277314,-0.07289274,-0.021361873,0.09128449,-0.069922246,0.0,-3.9774456406238556E-5,0.0,-2.778882222331802E-5,0.0,6.676684680417821E-5,0.0,-2.9868051190096168E-6,0.0,5.8033089895381806E-5,0.0,-5.422953869071989E-5,0.0,7.293224926874231E-6,0.0,2.247013844858259E-5,0.0,-2.9760039142415207E-5,0.0,-2.961768522702357E-5,0.0,2.374888164638489E-5,0.0,-2.961768522702357E-5,38.01659,1038.01659,1801,69,0, 257, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 243, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 243, GOOSE,0, 1, -7, 0, -7, -7, 1000.0, 0.0, 1000.0, -964.292613864746,normal
4542.867,-0.021049272,0.1411864,-0.07153574,-7.604821E-6,5.6085055E-6,-0.045592275,0.0952708,-0.030427115,-0.06465029,0.097195365,-0.031308964,-0.06469498,0.0,6.50144732503577E-5,0.0,-3.314632196804723E-5,0.0,-3.481467253152459E-5,0.0,6.300884668186679E-9,0.0,-6.63598834910184E-9,0.0,8.213256830913451E-5,0.0,-1.3769576639788284E-5,0.0,3.458350334994975E-5,0.0,-2.0712877272899277E-5,0.0,-2.106588618744354E-5,0.0,3.5344557105077E-5,0.0,-2.106588618744354E-5,4542.80631,4542.839309999999,4,4997,1, 268, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 254, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 254, GOOSE,0, 1, 7, 0, 7, 7, 0.024999999999636202, 0.0, 0.03299999999944703, 0.02787750000061351,masquerade_fake_fault
