@relation compiledtraffic
@attribute Time numeric
@attribute isbA numeric
@attribute isbB numeric
@attribute isbC numeric
@attribute ismA numeric
@attribute ismB numeric
@attribute ismC numeric
@attribute vsbA numeric
@attribute vsbB numeric
@attribute vsbC numeric
@attribute vsmA numeric
@attribute vsmB numeric
@attribute vsmC numeric
@attribute isbARmsValue numeric
@attribute isbBRmsValue numeric
@attribute isbCRmsValue numeric
@attribute ismARmsValue numeric
@attribute ismBRmsValue numeric
@attribute ismCRmsValue numeric
@attribute vsbARmsValue numeric
@attribute vsbBRmsValue numeric
@attribute vsbCRmsValue numeric
@attribute vsmARmsValue numeric
@attribute vsmBRmsValue numeric
@attribute vsmCRmsValue numeric
@attribute isbATrapAreaSum numeric
@attribute isbBTrapAreaSum numeric
@attribute isbCTrapAreaSum numeric
@attribute ismATrapAreaSum numeric
@attribute ismBTrapAreaSum numeric
@attribute ismCTrapAreaSum numeric
@attribute vsbATrapAreaSum numeric
@attribute vsbBTrapAreaSum numeric
@attribute vsbCTrapAreaSum numeric
@attribute vsmATrapAreaSum numeric
@attribute vsmBTrapAreaSum numeric
@attribute vsmCTrapAreaSum numeric
@attribute t numeric
@attribute GooseTimestamp numeric
@attribute SqNum numeric
@attribute StNum numeric
@attribute cbStatus numeric
@attribute frameLen numeric
@attribute ethDst {01:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute ethSrc {00:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute ethType {0x000077b7, 0x000088b8}
@attribute gooseTimeAllowedtoLive numeric
@attribute gooseAppid {0x00003002, 0x00003001}
@attribute gooseLen numeric
@attribute TPID {0x7101, 0x8100}
@attribute gocbRef {LD/LLN0$IntLockB, LD/LLN0$GO$gcbA}
@attribute datSet {LD/LLN0$IntLockA, AA1C1Q01A1LD0/LLN0$InterlockingC}
@attribute goID {InterlockingF, InterlockingA}
@attribute test {TRUE, FALSE}
@attribute confRev numeric
@attribute ndsCom {TRUE, FALSE}
@attribute numDatSetEntries numeric
@attribute APDUSize numeric
@attribute protocol {SV, GOOSE}
@attribute stDiff numeric
@attribute sqDiff numeric
@attribute gooseLengthDiff numeric
@attribute cbStatusDiff numeric
@attribute apduSizeDiff numeric
@attribute frameLengthDiff numeric
@attribute timestampDiff numeric
@attribute tDiff numeric
@attribute timeFromLastChange numeric
@attribute delay numeric
@attribute @class@ {normal, random_replay, inverse_replay, masquerade_fake_fault, masquerade_fake_normal, injection, high_StNum, poisoned_high_rate}
@data
1906.252,-0.065382786,0.049935974,0.014308369,-0.03407119,0.09506034,-0.059580453,0.06702141,0.025785029,-0.09278507,0.06419965,0.026954351,-0.091170065,0.0,-5.264443328911739E-5,0.0,-8.749072947011882E-6,0.0,6.0552055643370295E-5,0.0,2.502080477029267E-6,0.0,5.818863876072555E-5,0.0,-5.9778570346225024E-5,0.0,1.9367392596336686E-5,0.0,1.972095829216869E-5,0.0,-3.908256007378874E-5,0.0,-3.908222700488295E-5,0.0,2.138534685869331E-5,0.0,-3.908222700488295E-5,1906.01659,1906.01659,3668,2780,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 1, 0, 1, 1, 1000.0, 0.0, 0.0, 0.23536312500004897,normal
1213.9952,0.06253664,-0.0077348896,-0.05303752,0.08484804,-0.096773505,0.010037683,-0.018603867,-0.07277278,0.09136315,-0.016297188,-0.07236747,0.088672675,0.0,3.269992483012629E-5,0.0,7.831103090438774E-7,0.0,-3.931450632066458E-5,0.0,1.934303917039415E-6,0.0,2.5146036222167822E-6,0.0,1.2042128929579121E-6,0.0,1.586487084637156E-5,0.0,-2.9049321362606406E-5,0.0,1.318385305282277E-5,0.0,1.2482638851452066E-5,0.0,-2.825303572251414E-5,0.0,1.2482638851452066E-5,1213.60631,1213.7973099999997,5,2553,0, 269, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 255, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 255, GOOSE,0, 1, 0, 0, 0, 0, 0.15799999999990177, 0.0, 0.19099999999980355, 0.19792925781280246,normal
3487.9333,0.011631264,0.12783478,-0.08552696,-5.959084E-6,7.4033856E-6,-0.049703103,0.09711075,-0.047556046,-0.049503133,0.09852469,-0.049322102,-0.050222196,0.0,9.286818428222432E-5,0.0,-1.2810657381123747E-5,0.0,-7.6591959043526E-5,0.0,-3.95810748066161E-9,0.0,1.744595360536616E-9,0.0,6.701378397622193E-5,0.0,1.5259910583154124E-5,0.0,-9.283647983693299E-7,0.0,-1.418508934136753E-5,0.0,-1.3727465272950212E-5,0.0,-6.321723162727722E-7,0.0,-1.3727465272950212E-5,3487.60631,3487.79731,5,2598,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.15799999999990177, 0.0, 0.19099999999980355, 0.1360396093750751,normal
765.9097,0.064852074,-0.062734246,-0.0018924195,0.008606584,-0.0875937,0.078441344,-0.08128662,-0.0045974213,0.08586006,-0.07832985,-0.0064219963,0.08476997,0.0,-1.9141415680223872E-4,0.0,7.945503265993636E-5,0.0,1.0029024845437107E-4,0.0,1.3866128980311032E-4,0.0,-5.17618137791942E-5,0.0,-7.53950639511558E-5,0.0,1.4389604565678837E-6,0.0,2.5801125758562193E-5,0.0,-2.7238455572842213E-5,0.0,-2.7271266866080168E-5,0.0,2.453581163308627E-5,0.0,-2.7271266866080168E-5,765.90631,765.90631,1,1529,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,1, -1949, 0, 1, 0, 0, 0.8897200000000112, 0.8897200000000112, 0.0, 0.0034190039062877986,masquerade_fake_fault
62.94681787032823,-0.013537661,-0.06090505,0.072442055,-0.09012779,0.016962491,0.07493989,-0.07326183,0.090910934,-0.017658362,-0.07287582,0.08823926,-0.015352037,0.0,-2.644787201414034E-5,0.0,6.65573636737804E-6,0.0,1.924012381504525E-5,0.0,-1.8053921761129743E-5,0.0,4.091891052304675E-5,0.0,-2.2237468983887787E-5,0.0,1.7388055717049156E-5,0.0,1.6019727621330304E-5,0.0,-3.340073535962329E-5,0.0,-3.2701738605034336E-5,0.0,1.617266848374932E-5,0.0,-3.2701738605034336E-5,38.01659,1038.01659,1790,69,0, 257, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 243, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 243, GOOSE,0, 1, -7, 0, -7, -7, 1000.0, 0.0, 1000.0, -975.0697821386718,normal
4521.5127,-0.34587583,0.13275096,0.04603704,-5.090034,-0.2139527,-0.15264189,-0.024930434,-0.07134326,0.0954468,-0.03789157,-0.078931786,0.08348273,0.0,0.0015042605377573182,0.0,-4.309639109010277E-4,0.0,-4.072821526506232E-4,1.8223577314610915,0.016058909418802614,0.0,4.397912219360478E-4,0.0,4.0292374609229853E-4,0.0,-5.5038062725998316E-5,0.0,7.093940564573131E-5,0.0,-9.554150764756741E-6,0.0,-1.4566678402161415E-5,0.0,6.41637082328117E-5,0.0,-1.4566678402161415E-5,4521.50631,4521.51031,2,4374,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.0039999999999054126, 0.0023853125003370224,normal
41.7151207878087,-0.024741963,0.080410175,-0.05472511,0.050914567,0.03934736,-0.090893574,0.09705386,-0.056996364,-0.040037107,0.095211774,-0.05433932,-0.040891103,0.0,2.0518448133000078E-5,0.0,-1.2988636875781168E-4,0.0,1.087671204000884E-4,0.0,-3.743064714889499E-5,0.0,8.882461583703538E-5,0.0,-5.09471613474588E-5,0.0,-3.3812356213580586E-5,0.0,2.4270702867035254E-5,0.0,9.532477484919255E-6,0.0,1.062016331676574E-5,0.0,2.420663865909667E-5,0.0,1.062016331676574E-5,38.01659,1038.01659,1769,69,0, 257, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 243, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 243, GOOSE,0, 1, -7, 0, -7, -7, 1000.0, 0.0, 1000.0, -996.3014792211914,normal
3487.7695,-0.13371332,0.12327573,0.014982429,-9.902897E-6,-2.5163124E-6,-6.264892E-4,0.0378151,0.058377285,-0.09581258,0.04093051,0.060222305,-0.09327738,0.0,1.5181187353618952E-4,0.0,-3.594244022053772E-5,0.0,-1.3537278177011558E-4,0.0,-5.271793618831511E-9,0.0,3.931235423998425E-9,0.0,1.0405821769543522E-4,0.0,1.56516979927801E-5,0.0,-1.7720815392863187E-5,0.0,1.9089843483754976E-6,0.0,3.18341861760274E-6,0.0,-1.7313196266854902E-5,0.0,3.18341861760274E-6,3487.60631,3487.63931,4,2598,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.13022124999997686,normal
40.574396605679794,0.07031957,-0.107026644,0.03613759,-0.068277545,-0.047311477,0.115752086,-0.10260525,0.04310542,0.0594693,-0.10058576,0.040243484,0.06037011,0.0,-2.252569397631632E-4,0.0,-6.14982445159562E-5,0.0,2.8552361600620024E-4,0.0,1.7781492855162284E-4,0.0,1.242204953794254E-4,0.0,-3.0050369193634907E-4,0.0,2.7721565717397922E-5,0.0,5.30535908609131E-6,0.0,-3.30161717463362E-5,0.0,-3.8987440486248914E-5,0.0,1.5330901013577147E-5,0.0,-3.8987440486248914E-5,38.01659,1038.01659,1768,69,0, 257, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 243, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 243, GOOSE,0, 1, -7, 0, -7, -7, 1000.0, 0.0, 1000.0, -997.4422034033203,normal
46.75702523727159,0.066375725,-0.054315474,-0.010953238,0.03453922,-0.098657474,0.0627259,-0.07148353,-0.021796186,0.09325544,-0.068592876,-0.023080498,0.09168984,0.0,2.973755280000212E-5,0.0,-8.849256355025759E-6,0.0,-2.0824894701565455E-5,0.0,-1.4926264664039124E-5,0.0,-3.762993526557068E-5,0.0,5.238273991636788E-5,0.0,-2.8738830057939424E-5,0.0,2.6521233202903005E-6,0.0,2.6080496290215027E-5,0.0,2.556168687151139E-5,0.0,1.3820025963062754E-6,0.0,2.556168687151139E-5,38.01659,1038.01659,1774,69,0, 257, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 243, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 243, GOOSE,0, 1, -7, 0, -7, -7, 1000.0, 0.0, 1000.0, -991.2595747717285,normal
